gift_id,gift_type,gift_category,gift_cluster,instock_date,stock_update_date,lsg_1,lsg_2,lsg_3,lsg_4,lsg_5,lsg_6,uk_date1,uk_date2,is_discounted,volumes,price
GF_269,612,433,2217,2016-11-05 16:49:25.000,2017-02-01 02:29:30.000,3119,5334,3333,1912,10,921,2016-11-08 16:49:25.000,2016-11-07 05:00:00.000,1,,89.05
GF_8274,1312,188,3036,2016-11-05 16:50:05.000,2016-11-09 13:50:05.000,2875,1253,7437,1912,10,1899,2016-11-08 16:50:05.000,2016-11-05 05:00:00.000,0,,137.52
GF_22681,1058,526,34,2016-11-05 16:50:14.000,2016-11-09 16:50:14.000,7682,2823,5992,1912,10,1899,2016-11-07 15:50:14.000,2016-10-31 02:00:00.000,0,,107.24
GF_11788,509,534,2358,2016-11-05 16:50:24.000,2016-11-10 16:50:24.000,5027,4114,2896,1912,9,1899,2016-11-09 16:50:24.000,2016-11-06 03:00:00.000,1,,63.9
GF_13870,638,433,2347,2016-11-05 16:50:26.000,2016-11-09 12:50:26.000,5454,5042,3409,1912,9,150,2016-11-05 13:50:26.000,2016-11-02 05:00:00.000,1,,5.08
GF_20101,415,534,4473,2016-11-05 16:50:32.000,2016-11-09 12:50:32.000,4660,1169,2433,1912,10,1266,2016-11-09 12:50:32.000,2016-11-04 03:00:00.000,1,,34.51
GF_3087,415,534,5459,2016-11-05 16:50:40.000,2016-11-10 16:50:40.000,4669,2294,2364,1912,10,1899,2016-11-07 13:50:40.000,2016-11-07 01:00:00.000,1,,43.94
GF_15461,1058,208,580,2016-11-05 16:54:01.000,2016-11-10 13:54:01.000,7683,2984,5993,1912,10,1899,2016-11-09 13:54:01.000,2016-11-05 02:00:00.000,0,,92.97
GF_17893,1020,534,5950,2016-11-05 16:54:02.000,2016-11-09 15:54:02.000,2798,5493,5699,1912,10,1899,2016-11-09 16:54:02.000,2016-11-08 13:54:02.000,0,,98.52
GF_18308,818,534,4442,2016-11-05 16:54:37.000,2016-11-09 16:54:37.000,2209,6883,4139,1912,10,63,2016-11-08 13:54:37.000,2015-11-08 01:00:00.000,1,,138.61
GF_10236,1061,664,977,2016-11-05 16:54:59.000,2016-11-10 16:54:59.000,3034,6883,6114,1912,10,1895,2016-11-05 16:54:59.000,2016-11-03 04:00:00.000,0,,97.81
GF_13886,896,700,7094,2016-11-05 16:55:10.000,2016-11-10 14:55:10.000,6400,1415,4912,1912,10,1899,2016-11-08 16:55:10.000,2016-11-07 05:00:00.000,0,,51.37
GF_12722,896,601,6510,2016-11-05 16:55:34.000,2017-04-04 14:42:04.000,6538,2793,4977,195,10,1689,2016-11-07 12:55:34.000,2016-11-05 05:00:00.000,0,13.0,100.92
GF_9934,131,433,1646,2016-11-05 21:03:59.000,2016-11-09 21:03:59.000,3558,5989,895,1912,10,1616,2016-11-05 00:03:59.000,2016-11-06 02:00:00.000,1,,4.04
GF_15965,62,534,3539,2016-11-05 21:04:01.000,2016-11-08 22:04:01.000,3380,2308,686,1912,9,63,2016-11-06 22:04:01.000,2016-11-02 01:00:00.000,1,,63.65
GF_15964,62,534,3539,2016-11-05 21:04:01.000,2016-11-09 22:04:01.000,3380,2308,686,1912,10,63,2016-11-03 21:04:01.000,2016-11-02 01:00:00.000,0,,116.01
GF_13012,1157,534,2333,2016-11-05 21:04:02.000,2016-11-09 00:04:02.000,8204,4855,6518,1912,10,1913,2016-11-04 22:04:02.000,2016-10-10 03:00:00.000,1,,18.52
GF_18218,1173,679,4989,2016-11-05 21:05:04.000,2016-11-07 22:05:04.000,605,189,6770,1912,10,63,2016-11-07 21:05:04.000,2016-11-06 03:00:00.000,0,,72.57
GF_10692,1271,679,4241,2016-11-05 21:05:21.000,2016-11-07 23:05:21.000,8650,2538,7183,1912,10,150,2016-11-06 23:05:21.000,2016-11-04 04:00:00.000,0,,77.23
GF_9110,1271,212,5623,2016-11-05 21:06:00.000,2016-11-09 23:06:00.000,8676,7012,7228,1912,10,63,2016-11-05 22:06:00.000,2016-11-06 01:00:00.000,0,,91.66
GF_17551,749,534,2115,2016-11-05 21:06:33.000,2016-11-10 00:06:33.000,5791,56,3852,1912,10,2038,2016-11-06 23:06:33.000,2016-11-05 22:06:33.000,1,,29.78
GF_16457,1293,534,4968,2016-11-05 21:06:46.000,2016-11-07 21:06:46.000,8782,1478,7344,1912,9,1276,2016-11-05 21:06:46.000,2016-10-26 02:00:00.000,1,,65.59
GF_20486,892,534,5960,2016-11-05 21:06:51.000,2016-11-08 01:06:51.000,3062,7216,4641,1912,9,1276,2016-11-04 22:06:51.000,2016-11-02 01:00:00.000,1,,73.76
GF_13980,279,433,2367,2016-11-05 21:06:52.000,2016-11-10 00:06:52.000,81,3943,1801,1912,10,150,2016-11-05 00:06:52.000,2016-11-02 04:00:00.000,0,,113.32
GF_18885,159,56,6648,2016-11-05 21:07:01.000,2017-04-02 13:44:01.000,3756,4693,859,669,9,92,2017-03-30 14:44:01.000,2017-03-28 15:46:51.863,0,7.0,39.78
GF_18864,159,56,6648,2016-11-05 21:07:01.000,2017-04-03 14:44:01.000,3756,4693,859,1296,9,92,2017-03-30 12:44:01.000,2017-03-30 16:46:51.864,0,7.0,41.54
GF_8320,497,534,2054,2016-11-05 21:07:36.000,2016-11-07 21:07:36.000,829,3668,2807,1912,10,150,2016-11-06 23:07:36.000,2016-11-06 04:00:00.000,1,,18.43
GF_3235,892,534,5940,2016-11-05 21:07:52.000,2016-11-08 22:07:52.000,2854,7246,4648,1912,9,1913,2016-11-03 21:07:52.000,2016-10-28 01:00:00.000,1,,71.57
GF_14605,34,433,2964,2016-11-05 21:07:52.000,2016-11-16 11:13:30.000,3286,4346,507,1912,10,150,2016-11-04 00:07:52.000,2016-11-04 05:00:00.000,0,,125.87
GF_6535,415,534,4725,2016-11-05 21:07:53.000,2016-11-10 00:07:53.000,1193,1057,2374,1912,10,150,2016-11-07 23:07:53.000,2016-11-02 04:00:00.000,0,,98.79
GF_331,432,433,2475,2016-11-05 21:08:49.000,2016-11-08 00:08:49.000,4757,2811,2559,1912,10,1073,2016-11-06 01:08:49.000,2016-11-03 03:00:00.000,1,,22.79
GF_2850,896,188,4838,2016-11-05 21:49:03.000,2016-11-10 00:49:03.000,6490,5733,4847,1912,10,1899,2016-11-09 20:49:03.000,2016-11-06 01:00:00.000,0,,81.77
GF_21653,1260,587,6532,2016-11-05 21:49:13.000,2017-04-03 16:43:58.000,8578,471,7076,2032,9,1643,2017-04-01 16:43:58.000,2017-03-30 14:45:07.821,0,10.0,99.41
GF_6008,992,188,4439,2016-11-05 21:53:54.000,2016-11-11 22:54:04.000,2580,7118,5512,1912,10,1272,2016-11-09 20:54:04.000,2016-11-07 01:00:00.000,0,,89.05
GF_1041,324,534,5342,2016-11-05 22:03:50.000,2016-11-07 23:03:50.000,4423,2261,7870,1912,10,1913,2016-11-07 01:03:50.000,2016-11-04 22:03:50.000,0,,15.32
GF_2698,601,433,1954,2016-11-05 22:03:59.000,2016-11-09 22:03:59.000,5343,5897,3323,1912,10,150,2016-11-04 21:03:59.000,2016-10-08 03:00:00.000,1,,35.8
GF_3788,353,534,2372,2016-11-05 22:04:08.000,2016-11-08 00:04:08.000,4454,5943,2078,1912,10,1239,2016-11-05 01:04:08.000,2016-11-05 02:00:00.000,0,,64.29
GF_22049,134,679,1087,2016-11-05 22:04:55.000,2016-11-09 22:04:55.000,1110,6883,936,1912,10,1027,2016-11-08 01:04:55.000,2016-11-02 01:00:00.000,0,,55.43
GF_10096,40,433,5576,2016-11-05 22:04:56.000,2016-11-09 08:10:48.000,1437,6831,556,1912,9,1361,2016-11-06 23:04:56.000,2016-11-03 03:00:00.000,1,,41.21
GF_23833,1173,669,718,2016-11-05 22:04:58.000,2016-11-08 22:04:58.000,8392,6755,6783,1912,10,1571,2016-11-06 23:04:58.000,2016-11-04 04:00:00.000,0,,49.85
GF_1569,144,534,7027,2016-11-05 22:05:00.000,2016-11-09 00:05:00.000,426,3155,1073,1912,10,1344,2016-11-04 22:05:00.000,2016-11-03 03:00:00.000,0,,81.21
GF_9042,1271,534,5655,2016-11-05 22:05:17.000,2016-11-09 23:05:17.000,8677,7013,7195,1912,9,746,2016-11-06 01:05:17.000,2016-11-04 04:00:00.000,1,,45.44
GF_9151,1173,523,4684,2016-11-05 22:05:23.000,2016-11-09 22:05:23.000,3116,2721,6830,1912,10,10,2016-11-07 22:05:23.000,2016-11-04 01:00:00.000,0,,176.77
GF_11047,1173,674,4363,2016-11-05 22:05:25.000,2016-11-09 01:05:25.000,8389,6624,6808,1912,10,904,2016-11-06 21:05:25.000,2016-11-04 03:00:00.000,0,,67.74
GF_17217,1050,433,5827,2016-11-05 22:05:58.000,2016-11-08 22:05:58.000,7593,3324,5855,1912,10,150,2016-11-06 01:05:58.000,2016-11-05 05:00:00.000,1,,42.77
GF_5006,1165,534,5829,2016-11-05 22:06:08.000,2016-11-07 23:06:08.000,8246,6230,6577,1912,9,1276,2016-11-04 01:06:08.000,2016-11-03 02:00:00.000,1,,3.93
GF_12005,1296,433,4240,2016-11-05 22:06:08.000,2016-11-08 00:06:08.000,2313,7092,7369,1912,10,2038,2016-11-05 23:06:08.000,2016-03-02 04:00:00.000,0,,78.07
GF_4044,144,534,5348,2016-11-05 22:06:13.000,2016-11-07 22:06:13.000,1885,6170,1067,1912,10,1347,2016-11-05 23:06:13.000,2016-10-31 03:00:00.000,0,,76.74
GF_16456,1293,534,4968,2016-11-05 22:06:46.000,2016-11-09 22:06:46.000,8782,1478,7344,1912,10,1276,2016-11-07 22:06:46.000,2016-11-01 04:00:00.000,0,,136.53
GF_8653,1154,534,1379,2016-11-05 22:06:47.000,2016-11-08 23:06:47.000,1241,4625,6492,1912,10,1276,2016-11-06 01:06:47.000,2016-11-03 05:00:00.000,1,,78.38
GF_23163,1102,433,3116,2016-11-05 22:06:49.000,2016-11-08 21:06:49.000,488,5420,6007,1912,10,1616,2016-11-05 22:06:49.000,2016-11-05 01:00:00.000,0,,89.38
GF_13021,131,433,1616,2016-11-05 22:06:58.000,2016-11-08 22:06:58.000,3548,4770,884,1912,9,1239,2016-11-04 23:06:58.000,2016-11-01 04:00:00.000,1,,5.27
GF_18880,159,56,6648,2016-11-05 22:07:01.000,2017-04-02 14:44:01.000,3756,4693,859,664,9,92,2017-03-30 14:44:01.000,2017-03-27 18:46:51.863,0,10.0,44.12
GF_20704,1162,534,1621,2016-11-05 22:07:02.000,2016-11-07 22:07:02.000,1017,4957,6568,1912,9,1778,2016-11-04 00:07:02.000,2016-11-02 04:00:00.000,1,,1.26
GF_420,1194,674,726,2016-11-05 22:07:31.000,2016-11-08 01:07:31.000,2112,6883,6615,1912,10,1302,2016-11-06 00:07:31.000,2016-11-03 04:00:00.000,0,,56.08
GF_5228,415,534,2954,2016-11-05 22:08:12.000,2016-11-16 11:51:28.000,4650,1046,2368,1912,10,150,2016-11-07 22:08:12.000,2016-10-28 05:00:00.000,1,,87.71
GF_5226,415,534,2954,2016-11-05 22:08:12.000,2016-11-18 14:51:28.000,4650,1046,2368,1912,10,150,2016-11-15 12:51:43.000,2016-11-11 05:00:00.000,0,,95.79
GF_8909,1262,534,4365,2016-11-05 22:09:05.000,2016-11-07 22:09:05.000,1464,6883,7493,1912,10,1616,2016-11-03 23:09:05.000,2016-11-01 05:00:00.000,0,,55.85
GF_23589,546,208,6423,2016-11-05 22:49:18.000,2016-11-10 22:49:18.000,1974,6883,3025,1912,10,1616,2016-11-09 23:49:18.000,2016-11-09 04:00:00.000,0,,61.01
GF_5316,523,188,1669,2016-11-05 22:52:18.000,2016-11-11 22:52:18.000,5152,5002,3068,1912,10,1616,2016-11-09 23:52:18.000,2016-11-08 04:00:00.000,0,,72.42
GF_2358,966,188,1536,2016-11-05 22:53:56.000,2016-11-12 00:53:56.000,6846,492,5417,1912,10,1266,2016-11-08 20:53:56.000,2016-11-07 02:00:00.000,1,,34.15
GF_1568,144,534,7027,2016-11-05 23:05:00.000,2016-11-09 00:05:00.000,426,3155,1073,1912,10,1344,2016-11-07 22:05:00.000,2015-04-11 13:43:51.277,0,,78.96
GF_7057,1173,679,787,2016-11-05 23:05:03.000,2016-11-09 01:05:03.000,8406,6786,6743,1912,10,1542,2016-11-07 22:05:03.000,2016-11-06 02:00:00.000,0,,48.57
GF_18407,1271,433,5657,2016-11-05 23:05:32.000,2016-11-09 21:05:32.000,1598,7027,7197,1912,10,150,2016-11-06 00:05:32.000,2016-11-05 04:00:00.000,0,,87.03
GF_19806,1271,534,5661,2016-11-05 23:05:43.000,2016-11-08 22:05:43.000,8678,7017,7196,1912,10,1617,2016-11-05 23:05:43.000,2016-11-02 04:00:00.000,1,,53.53
GF_10264,842,433,5937,2016-11-05 23:05:48.000,2016-11-09 01:05:48.000,45,4978,4371,1912,10,746,2016-11-06 00:05:48.000,2016-10-08 01:00:00.000,0,,157.13
GF_9140,264,526,6451,2016-11-05 23:06:09.000,2016-11-07 23:06:09.000,1959,6883,1764,1912,10,902,2016-11-08 00:06:09.000,2016-11-05 03:00:00.000,0,,157.42
GF_11371,1088,433,5352,2016-11-05 23:06:32.000,2016-11-09 23:06:32.000,7655,774,5941,1912,10,716,2016-11-05 23:06:32.000,2016-11-05 03:00:00.000,0,,200.34
GF_8363,946,433,6002,2016-11-05 23:07:26.000,2016-11-08 00:07:26.000,7024,808,5562,1912,10,1581,2016-11-07 01:07:26.000,2016-11-02 03:00:00.000,1,,50.21
GF_8361,946,433,6002,2016-11-05 23:07:26.000,2016-11-08 22:07:26.000,7024,808,5562,1912,9,1581,2016-11-03 23:07:26.000,2016-10-05 04:00:00.000,1,,63.34
GF_5074,809,534,5596,2016-11-05 23:07:27.000,2016-11-09 01:07:27.000,1169,6883,4088,1912,10,579,2016-11-05 01:07:27.000,2016-11-06 02:00:00.000,0,,58.77
GF_12949,415,433,1678,2016-11-05 23:08:14.000,2016-11-08 21:08:14.000,4696,6316,2448,1912,10,150,2016-11-04 21:08:14.000,2016-11-05 05:00:00.000,0,,105.5
GF_24528,909,775,959,2016-11-05 23:08:45.000,2016-11-09 22:08:45.000,2179,493,5259,1912,9,1488,2016-11-06 23:08:45.000,2016-10-05 05:00:00.000,1,,22.06
GF_329,432,433,2475,2016-11-05 23:08:49.000,2016-11-08 22:08:49.000,4757,2811,2559,1912,10,1073,2016-11-05 22:08:49.000,2016-11-07 01:08:49.000,1,,31.84
GF_1995,1262,534,6100,2016-11-05 23:09:07.000,2016-11-09 21:09:07.000,1489,6883,2871,1912,10,150,2016-11-05 23:09:07.000,2016-11-05 04:00:00.000,0,,87.32
GF_1768,1178,208,937,2016-11-05 23:49:12.000,2016-11-10 21:49:12.000,2336,6883,7003,1912,10,1616,2016-11-09 21:49:12.000,2016-11-09 04:00:00.000,0,,118.46
GF_21655,1260,587,6532,2016-11-05 23:49:13.000,2017-04-03 14:43:58.000,8578,471,7076,113,10,1643,2016-11-08 20:49:13.000,2016-11-05 03:00:00.000,0,11.0,89.66
GF_11252,892,534,4959,2016-11-05 23:49:25.000,2016-11-10 21:49:25.000,2958,7219,4642,1912,10,1616,2016-11-07 00:49:25.000,2016-11-09 05:00:00.000,0,,96.01
GF_2697,601,433,1954,2016-11-06 00:03:59.000,2016-11-08 01:03:59.000,5343,5897,3323,1912,10,150,2016-11-05 01:03:59.000,2016-11-04 02:00:00.000,1,,50.54
GF_17853,103,674,1058,2016-11-06 00:05:00.000,2016-11-10 00:05:00.000,3598,6544,973,1912,10,181,2016-11-06 23:05:00.000,2016-11-01 03:00:00.000,0,,21.62
GF_1827,1173,674,812,2016-11-06 00:05:01.000,2016-11-09 22:05:01.000,8399,6770,6748,1912,10,1696,2016-11-04 23:05:01.000,2016-10-04 04:00:00.000,0,,64.52
GF_3935,1173,674,4369,2016-11-06 00:05:07.000,2016-11-08 00:05:07.000,3109,6779,6842,1912,10,1504,2016-11-03 23:05:07.000,2016-11-06 02:00:00.000,0,,51.93
GF_12435,35,664,6341,2016-11-06 00:05:21.000,2016-11-09 21:05:21.000,3290,2265,515,1912,10,1899,2016-11-05 00:05:21.000,2016-11-02 05:00:00.000,0,,33.46
GF_12874,1271,433,4288,2016-11-06 00:05:26.000,2016-11-09 21:05:26.000,1264,3319,7137,1912,10,746,2016-11-04 22:05:26.000,2016-11-03 05:00:00.000,1,,30.13
GF_446,1271,433,4258,2016-11-06 00:05:31.000,2016-11-09 23:05:32.000,2761,7022,7136,1912,10,1276,2017-01-15 21:11:02.000,2017-01-12 05:00:00.000,1,,59.01
GF_19111,237,534,5945,2016-11-06 00:06:09.000,2016-11-07 21:06:09.000,806,4205,1568,1912,9,150,2016-11-08 01:06:09.000,2016-11-03 05:00:00.000,1,,43.9
GF_13468,700,534,3204,2016-11-06 00:06:12.000,2016-11-08 21:06:12.000,329,5088,3695,1912,10,2038,2016-11-06 23:06:12.000,2016-11-03 04:00:00.000,0,,215.96
GF_8247,827,433,4903,2016-11-06 00:06:13.000,2016-11-09 00:06:13.000,610,5313,4215,1912,10,2038,2016-11-06 23:06:13.000,2016-10-07 05:00:00.000,1,,15.28
GF_2683,1088,534,5353,2016-11-06 00:06:33.000,2016-11-07 21:06:33.000,3141,775,5942,1912,10,716,2016-11-03 22:06:33.000,2016-10-09 03:00:00.000,0,,197.09
GF_18947,144,704,864,2016-11-06 00:06:33.000,2016-11-08 00:06:33.000,3637,741,1027,1912,10,1042,2016-11-04 00:06:33.000,2016-11-02 03:00:00.000,0,,70.46
GF_11504,228,704,6465,2016-11-06 00:06:40.000,2016-11-08 22:06:40.000,2151,2705,1932,1912,10,9,2016-11-04 21:06:40.000,2016-11-02 04:00:00.000,0,,49.22
GF_13020,131,433,1616,2016-11-06 00:06:58.000,2016-11-09 23:06:58.000,3548,4770,884,1912,10,1239,2016-11-05 01:06:58.000,2016-11-01 04:00:00.000,0,,40.64
GF_17373,578,775,4624,2016-11-06 00:07:30.000,2016-11-09 23:07:30.000,1122,6883,9097,1912,10,1276,2016-11-07 23:07:30.000,2016-11-05 02:00:00.000,0,,41.34
GF_4962,1242,433,1466,2016-11-06 00:07:44.000,2016-11-08 21:07:44.000,1721,243,7005,1912,10,1616,2016-11-08 01:07:44.000,2016-11-02 03:00:00.000,1,,13.64
GF_3052,261,534,5412,2016-11-06 00:08:36.000,2016-11-09 21:08:36.000,3251,2273,462,1912,10,1485,2016-11-04 23:08:36.000,2016-11-03 02:00:00.000,0,,33.66
GF_326,432,433,2475,2016-11-06 00:08:49.000,2016-11-08 21:08:49.000,4757,2811,2559,1912,9,1073,2016-11-03 22:08:49.000,2016-11-07 01:08:49.000,1,,47.6
GF_8910,1262,534,4365,2016-11-06 00:09:05.000,2016-11-09 01:09:05.000,1464,6883,7493,1912,10,1616,2016-11-07 23:09:05.000,2015-11-07 05:00:00.000,1,,64.79
GF_2443,899,534,2745,2016-11-06 00:13:59.000,2016-11-11 00:14:09.000,6628,1152,5114,1912,9,150,2016-11-09 00:13:59.000,2016-11-05 02:00:00.000,1,,102.65
GF_1997,899,433,5507,2016-11-06 00:13:59.000,2017-02-02 04:32:38.000,6627,1146,5115,1912,10,1142,2016-11-10 03:14:07.000,2016-11-08 03:00:00.000,0,,242.73
GF_8237,899,534,2382,2016-11-06 00:14:00.000,2016-11-11 04:14:00.000,6601,1052,5168,1912,10,150,2016-11-06 04:14:00.000,2016-11-06 04:00:00.000,1,,95.09
GF_2031,899,534,4747,2016-11-06 00:14:04.000,2016-11-11 00:14:04.000,6614,1095,5167,1912,10,1488,2016-11-07 03:14:04.000,2016-11-08 05:00:00.000,0,,126.95
GF_10436,1085,433,2845,2016-11-06 00:16:42.000,2016-11-10 04:16:42.000,7643,6583,5913,1912,10,1488,2016-11-08 02:16:42.000,2016-10-30 03:00:00.000,1,,28.77
GF_467,494,779,7064,2016-11-06 00:19:15.000,2016-11-12 01:19:15.000,4955,6456,1682,1912,10,1020,2016-11-06 00:19:15.000,2016-11-03 05:00:00.000,0,,32.51
GF_8303,1061,188,7098,2016-11-06 01:03:58.000,2016-11-09 01:03:58.000,2867,520,6093,1912,10,1541,2016-11-06 23:03:58.000,2016-11-06 05:00:00.000,0,,50.15
GF_15590,553,534,3121,2016-11-06 01:04:15.000,2016-11-08 22:04:15.000,5127,6697,3047,1912,10,1276,2016-11-08 01:04:15.000,2016-11-04 04:00:00.000,1,,7.83
GF_18733,699,433,809,2016-11-06 01:04:59.000,2016-11-09 22:04:59.000,3159,6883,3691,1912,10,543,2016-11-07 01:04:59.000,2016-11-02 04:00:00.000,0,,163.74
GF_10530,236,700,696,2016-11-06 01:05:05.000,2016-11-08 00:05:05.000,1888,6883,1553,1912,10,2049,2016-11-06 23:05:05.000,2016-11-05 05:00:00.000,0,,60.15
GF_8783,1271,534,5654,2016-11-06 01:05:27.000,2016-11-08 22:05:27.000,300,7005,7189,1912,9,746,2016-11-06 21:05:27.000,2016-11-06 03:00:00.000,1,,45.69
GF_449,1271,433,4258,2016-11-06 01:05:31.000,2016-11-09 00:05:32.000,2761,7022,7136,1912,10,1276,2016-11-06 00:05:32.000,2016-10-09 02:00:00.000,1,,31.27
GF_18408,1271,433,5657,2016-11-06 01:05:32.000,2016-11-09 21:05:32.000,1598,7027,7197,1912,10,150,2016-11-05 22:05:32.000,2016-11-05 02:00:00.000,1,,53.53
GF_14746,1271,664,5005,2016-11-06 01:05:37.000,2016-11-08 01:05:37.000,8651,2538,7222,1912,10,1358,2016-11-05 21:05:37.000,2016-11-02 03:00:00.000,0,,58.33
GF_11476,1271,664,5648,2016-11-06 01:05:42.000,2016-11-07 22:05:42.000,8667,6993,7229,1912,9,1915,2016-11-05 22:05:42.000,2016-11-02 05:00:00.000,1,,45.71
GF_16291,593,674,6403,2016-11-06 01:06:39.000,2016-11-07 22:06:39.000,1040,6883,3246,1912,10,902,2016-11-07 00:06:39.000,2016-11-04 02:00:00.000,0,,74.27
GF_15017,842,433,5979,2016-11-06 01:06:50.000,2016-11-08 00:06:50.000,207,4981,4365,1912,10,1913,2016-11-05 21:06:50.000,2016-10-06 02:00:00.000,1,,109.69
GF_13023,131,433,1616,2016-11-06 01:06:58.000,2016-11-10 01:06:58.000,3548,4770,884,1912,9,1239,2016-11-07 22:06:58.000,2016-10-28 03:00:00.000,1,,1.51
GF_18874,159,56,6648,2016-11-06 01:07:01.000,2017-04-02 14:44:01.000,3756,4693,859,1951,9,92,2017-03-31 14:44:01.000,2017-03-27 18:46:51.864,0,7.0,50.27
GF_18849,159,56,6648,2016-11-06 01:07:01.000,2017-04-02 15:44:01.000,3756,4693,859,813,9,92,2017-04-01 12:44:01.000,2017-03-30 15:46:51.863,0,7.0,41.09
GF_18857,159,56,6648,2016-11-06 01:07:01.000,2017-04-02 16:44:01.000,3756,4693,859,1233,9,92,2017-03-29 16:44:01.000,2017-03-29 14:46:51.864,0,8.0,47.34
GF_18872,159,56,6648,2016-11-06 01:07:01.000,2017-04-04 16:44:01.000,3756,4693,859,1607,9,92,2017-03-29 12:44:01.000,2017-03-27 14:46:51.864,0,7.0,46.86
GF_3325,758,700,5331,2016-11-06 01:07:11.000,2016-11-10 01:07:11.000,2926,4651,3908,1912,10,1111,2016-11-07 01:07:11.000,2016-11-02 01:00:00.000,0,,45.97
GF_8911,1262,534,4365,2016-11-06 01:09:05.000,2016-11-08 21:09:05.000,1464,6883,7493,1912,10,1616,2016-11-05 21:09:05.000,2016-11-03 01:00:00.000,1,,27.39
GF_6882,440,433,1241,2016-11-06 01:09:08.000,2016-11-07 21:09:08.000,909,6883,2606,1912,10,1913,2016-11-05 21:09:08.000,2016-11-05 03:00:00.000,0,,163.3
GF_7173,899,534,4666,2016-11-06 01:14:05.000,2016-11-10 01:14:05.000,6625,1138,5227,1912,10,150,2016-11-08 00:14:05.000,2016-11-07 01:00:00.000,0,,119.27
GF_15635,1061,339,33,2016-11-06 01:16:28.000,2016-11-11 04:16:28.000,7791,2652,6063,1912,10,150,2016-11-07 02:16:28.000,2016-11-06 03:00:00.000,0,,107.39
GF_3682,415,433,1636,2016-11-06 01:20:48.000,2016-11-11 02:20:48.000,4672,2314,2421,1912,10,150,2016-11-08 03:20:48.000,2016-11-05 02:00:00.000,0,,113.66
GF_1998,899,433,5507,2016-11-06 02:13:59.000,2017-02-02 05:32:38.000,6627,1146,5115,1912,10,1142,2017-01-28 06:32:38.000,2017-01-26 05:00:00.000,0,,186.67
GF_10278,899,534,2133,2016-11-06 02:14:01.000,2016-11-11 00:14:01.000,6600,1049,5093,1912,10,150,2016-11-06 02:14:01.000,2016-11-07 02:00:00.000,0,,181.88
GF_2032,899,534,4747,2016-11-06 02:14:04.000,2016-11-10 02:14:04.000,6614,1095,5167,1912,9,1488,2016-11-08 01:14:04.000,2016-11-05 01:00:00.000,1,,65.63
GF_9670,899,534,2017,2016-11-06 02:14:04.000,2016-11-11 00:14:04.000,162,1037,5133,1912,10,150,2016-11-10 00:14:04.000,2016-11-09 02:00:00.000,1,,54.27
GF_7174,899,534,4666,2016-11-06 02:14:05.000,2016-11-12 02:14:05.000,6625,1138,5227,1912,10,150,2016-11-10 04:14:05.000,2016-11-08 05:00:00.000,1,,57.49
GF_20287,1173,679,740,2016-11-06 02:17:05.000,2016-11-12 04:17:05.000,8336,135,6786,1912,10,1690,2016-11-10 04:17:05.000,2016-03-13 03:00:00.000,0,,63.41
GF_16809,296,433,728,2016-11-06 02:20:33.000,2016-11-11 03:20:33.000,1421,7140,1870,1912,10,1833,2016-11-10 03:20:33.000,2016-11-04 01:00:00.000,0,,48.57
GF_19104,87,433,4878,2016-11-06 02:59:18.000,2016-11-10 02:59:18.000,3498,6746,825,1912,10,1899,2016-11-07 03:59:18.000,2016-11-03 03:00:00.000,0,,59.98
GF_583,890,188,3208,2016-11-06 03:08:45.000,2016-11-12 03:08:45.000,6300,3901,4600,1912,10,1899,2016-11-08 07:08:45.000,2016-11-06 01:00:00.000,1,,88.19
GF_15700,601,188,2158,2016-11-06 03:09:29.000,2016-11-11 07:09:29.000,328,4419,3313,1912,10,1899,2016-11-08 04:09:29.000,2016-11-08 05:00:00.000,0,,211.83
GF_4339,899,534,2142,2016-11-06 03:13:56.000,2016-11-11 03:13:56.000,6602,1062,5160,1912,10,921,2016-11-06 01:13:56.000,2016-11-07 04:00:00.000,0,,214.16
GF_11754,899,534,3556,2016-11-06 03:13:59.000,2016-11-11 00:13:59.000,6640,5124,5151,1912,10,921,2016-11-07 00:13:59.000,2016-11-09 05:00:00.000,1,,100.0
GF_20753,1173,675,3954,2016-11-06 03:16:55.000,2016-11-10 03:16:55.000,8351,173,6814,1912,10,1695,2016-11-09 03:16:55.000,2015-11-13 05:00:00.000,0,,82.57
GF_2211,420,674,368,2016-11-06 03:20:26.000,2016-11-12 02:20:26.000,1939,6883,2517,1912,10,2006,2016-11-09 02:20:26.000,2015-10-23 02:00:00.000,1,,13.79
GF_6676,1256,148,88,2016-11-06 03:24:35.000,2017-04-03 12:40:12.000,8554,2204,7055,1912,10,112,2016-11-05 04:24:35.000,2016-11-04 02:00:00.000,1,9.0,180.11
GF_11532,1332,534,1932,2016-11-06 03:25:59.000,2016-11-09 05:25:59.000,9976,4121,9491,1912,9,1899,2016-11-07 06:25:59.000,2016-11-05 02:00:00.000,1,,69.45
GF_8765,896,433,5913,2016-11-06 03:28:48.000,2016-11-09 06:28:48.000,6413,2081,4801,1912,10,150,2016-11-06 04:28:48.000,2016-11-01 05:00:00.000,1,,34.41
GF_11574,938,534,3923,2016-11-06 03:30:26.000,2016-11-11 03:30:26.000,1127,6883,5351,1912,10,363,2016-11-09 03:30:26.000,2016-11-02 03:00:00.000,0,,133.03
